Paralog1	Paralog2
ZNF705A	ZNF705E
ZNF705D	ZNF705G
ZNF705D	ZNF705B
ZNF705D	ZNF705E
ZNF705B	ZNF705G
ZNF705B	ZNF705E
ZNF705G	ZNF705E
ZNF558	ZNF557
AL035460.1	C20orf141
DRICH1	C22orf42
PCED1A	PCED1B
RALGDS	AL162417.1
RAPGEF6	AC008695.1
AP000356.5	SNRPD3
CTAGE1	CTAGE9
CTAGE1	CTAGE4
CTAGE1	CTAGE6
CTAGE1	CTAGE8
CTAGE1	CTAGE15
CTAGE1	MIA2
CTAGE9	MIA2
CTAGE9	CTAGE6
CTAGE9	CTAGE15
CTAGE9	CTAGE4
CTAGE9	CTAGE8
CTAGE4	MIA2
CTAGE4	CTAGE15
CTAGE4	CTAGE6
CTAGE4	CTAGE8
CTAGE6	MIA2
CTAGE6	CTAGE15
CTAGE6	CTAGE8
CTAGE8	MIA2
CTAGE8	CTAGE15
CTAGE15	MIA2
MIA-RAB4B	MIA
OXT	AVP
SLC2A11	AP000350.4
SLC2A3	SLC2A14
SLC35D2	AL160269.1
AC253536.7	DDTL
AC253536.7	DDT
DDT	DDTL
SIGLEC1	CD22
SIGLEC8	SIGLEC11
SIGLEC8	SIGLEC9
SIGLEC8	SIGLEC7
SIGLEC8	CD33
SIGLEC8	SIGLEC10
SIGLEC8	SIGLEC12
SIGLEC8	SIGLEC6
SIGLEC8	AC018755.2
SIGLEC8	SIGLEC14
SIGLEC8	SIGLEC5
SIGLEC7	SIGLEC11
SIGLEC7	SIGLEC9
SIGLEC7	SIGLEC12
SIGLEC7	SIGLEC6
SIGLEC7	CD33
SIGLEC7	AC018755.2
SIGLEC7	SIGLEC14
SIGLEC7	SIGLEC5
SIGLEC7	SIGLEC10
SIGLEC9	SIGLEC11
SIGLEC9	SIGLEC12
SIGLEC9	SIGLEC6
SIGLEC9	CD33
SIGLEC9	AC018755.2
SIGLEC9	SIGLEC14
SIGLEC9	SIGLEC5
SIGLEC9	SIGLEC10
SIGLEC12	SIGLEC11
SIGLEC12	CD33
SIGLEC12	SIGLEC10
SIGLEC12	SIGLEC6
SIGLEC12	AC018755.2
SIGLEC12	SIGLEC14
SIGLEC12	SIGLEC5
CD33	SIGLEC11
CD33	SIGLEC6
CD33	AC018755.2
CD33	SIGLEC14
CD33	SIGLEC5
CD33	SIGLEC10
SIGLEC6	SIGLEC11
SIGLEC6	SIGLEC10
SIGLEC6	AC018755.2
SIGLEC6	SIGLEC14
SIGLEC6	SIGLEC5
AC018755.2	SIGLEC11
AC018755.2	SIGLEC10
AC018755.2	SIGLEC5
AC018755.2	SIGLEC14
SIGLEC5	SIGLEC11
SIGLEC5	SIGLEC10
SIGLEC5	SIGLEC14
SIGLEC14	SIGLEC11
SIGLEC14	SIGLEC10
SIGLEC11	SIGLEC10
SPECC1L	SPECC1L-ADORA2A
PAOX	AL360181.3
OR5T3	OR5T2
OR5T3	OR5T1
OR5T1	OR5T2
ADRB3	AC144573.1
CRYGC	CRYGB
MCM8	AL035461.3
LEFTY2	LEFTY1
BMP8A	BMP8B
CFB	AL645922.1
CFHR3	CFH
CFHR2	CFHR1
CFHR4	CFHR5
AC010132.3	PSMA2
PSMA1	AC018523.2
AQP7	AL845331.1
AQP1	AC004691.2
ZGPAT	AL121845.3
AL121845.2	LIME1
DSC3	DSC2
DSC3	DSC1
DSC2	DSC1
DSG1	DSG3
DSG1	DSG4
DSG4	DSG3
CNTNAP3C	CNTNAP3
CNTNAP3C	CNTNAP3B
CNTNAP3	CNTNAP3B
AC106741.1	CNTNAP4
CUZD1	AC073585.1
AC004687.2	RNF43
ZSCAN5A	ZSCAN5C
ZNF213	ZNF853
POC1B-GALNT4	GALNT4
GALNT8	AC005833.1
AL121900.1	DTD1
RFPL1	RFPL3
RFPL1	RFPL2
RFPL3	RFPL2
RFPL4B	AL365214.2
RFPL4A	RFPL4AL1
RABGEF1	AC027644.4
NIPSNAP3A	NIPSNAP3B
MTARC1	AL445423.3
NKX2-1	SFTA3
AC009690.3	CELF6
ZNF17	AC003002.3
ZNF223	ZNF222
ZNF223	AC067968.1
AC067968.1	ZNF222
AC010522.1	ZNF417
AC010522.1	ZNF587
ZNF417	ZNF587
ZNF776	AC003006.1
ZNF155	ZNF230
ZNF777	AC073111.3
CST1	CST4
CST1	CST2
CST4	CST2
PMIS2	TMEM91
ACSM2B	ACSM2A
FO681492.1	SYT15
C2CD4A	C2CD4B
SLC14A2	SLC14A1
SEC14L2	AC004832.3
ELOA3D	ELOA3C
ELOA3D	ELOA3B
ELOA3D	ELOA3
ELOA3D	ELOA2
ELOA3D	ELOA
ELOA3C	ELOA3B
ELOA3C	ELOA3
ELOA3C	ELOA2
ELOA3C	ELOA
ELOA3B	ELOA3
ELOA3B	ELOA2
ELOA3B	ELOA
ELOA3	ELOA2
ELOA3	ELOA
ELOA2	ELOA
AC012254.2	IER3IP1
MCTS2P	MCTS1
TTLL3	ARPC4-TTLL3
TTLL13P	AC091167.2
TNNI3K	FPGT-TNNI3K
MBD3L5	MBD3L2B
MBD3L5	MBD3L4
MBD3L5	MBD3L3
MBD3L5	MBD3L2
MBD3L5	MBD3L1
MBD3L2B	MBD3L2
MBD3L2B	MBD3L3
MBD3L2B	MBD3L4
MBD3L2B	MBD3L1
MBD3L3	MBD3L4
MBD3L3	MBD3L2
MBD3L3	MBD3L1
MBD3L2	MBD3L4
MBD3L2	MBD3L1
MBD3L4	MBD3L1
DEPDC5	Z82190.2
BPIFB2	BPIFB3
BPIFB2	BPIFB4
BPIFB2	BPIFB6
BPIFB2	BPIFA1
BPIFB2	BPIFB1
BPIFB2	BPIFA2
BPIFB3	BPIFB6
BPIFB3	BPIFB4
BPIFB3	BPIFA1
BPIFB3	BPIFB1
BPIFB3	BPIFA2
BPIFB4	BPIFB6
BPIFB4	BPIFA1
BPIFB4	BPIFB1
BPIFB4	BPIFA2
BPIFB6	BPIFA1
BPIFB6	BPIFB1
BPIFB6	BPIFA2
BPIFA1	BPIFA2
BPIFA1	BPIFB1
BPIFB1	BPIFA2
LBP	BPI
MROH7	MROH7-TTC4
ACTL10	ACTL10
ACTR3B	ACTR3C
HNRNPC	HNRNPCL1
HNRNPC	HNRNPCL2
HNRNPC	HNRNPCL4
HNRNPC	HNRNPCL3
HNRNPCL1	HNRNPCL2
HNRNPCL1	HNRNPCL4
HNRNPCL1	HNRNPCL3
HNRNPCL2	HNRNPCL3
HNRNPCL2	HNRNPCL4
HNRNPCL3	HNRNPCL4
MYZAP	GCOM1
HERC3	AC098582.1
MAP1LC3B	MAP1LC3B2
HBD	HBB
HBG1	HBG2
HBG1	AC104389.6
HBG2	AC104389.6
HBA2	HBA1
APOL6	APOL5
APOL6	APOL4
APOL6	APOL1
APOL6	APOL3
APOL6	APOL2
APOL5	APOL4
APOL5	APOL1
APOL5	APOL3
APOL5	APOL2
APOL4	APOL3
APOL4	APOL1
APOL4	APOL2
APOL1	APOL3
APOL1	APOL2
APOL3	APOL2
ST6GALNAC6	AL157935.2
OCM	OCM2
DCAF4	DCAF4L2
WDR5B	WDR5
WDR27	AL031315.1
AL603832.3	RHOC
AC008403.1	CYTH2
BOD1L2	BOD1
LGALS9	LGALS9C
LGALS9	LGALS9B
LGALS9B	LGALS9C
LGALS7B	LGALS7
LGALS16	LGALS13
LGALS16	LGALS14
LGALS13	LGALS14
SH3BP1	Z83844.2
NOL12	Z83844.1
H1-4	H1-3
TGIF2-RAB5IF	RAB5IF
GRAP	GRAPL
EIF2S3B	EIF2S3
CLN8	AC019257.8
TLCD4	TLCD4-RWDD3
APOBEC3A	APOBEC3B
APOBEC3F	APOBEC3C
APOBEC3F	AL022318.4
APOBEC3F	APOBEC3D
APOBEC3D	APOBEC3C
APOBEC3D	AL022318.4
AL022318.4	APOBEC3C
KRBOX1	AC092042.3
Z82206.1	TMA7
ASL	AC068533.4
DEFA6	DEFA5
DEFA6	DEFA1B
DEFA6	DEFA1
DEFA6	DEFA3
DEFA6	DEFA4
DEFA5	DEFA4
DEFA5	DEFA1
DEFA5	DEFA1B
DEFA5	DEFA3
DEFA1B	DEFA4
DEFA1B	DEFA1
DEFA1B	DEFA3
DEFA1	DEFA4
DEFA1	DEFA3
DEFA3	DEFA4
WASHC1	WASH6P
DEFB4B	DEFB4A
DEFB4B	DEFB130A
DEFB4B	DEFB130B
DEFB4A	DEFB130A
DEFB4A	DEFB130B
DEFB130A	DEFB130B
DEFB103B	DEFB103A
SPAG11B	SPAG11A
CBWD1	CBWD2
CBWD3	CBWD6
CBWD3	CBWD5
CBWD6	CBWD5
DEFB106B	DEFB106A
DEFB105B	DEFB105A
DEFB107B	DEFB107A
PRR23D1	PRR23D2
PRR23D1	C3orf56
PRR23D1	PRR23A
PRR23D1	PRR23B
PRR23D1	PRR23C
PRR23D2	C3orf56
PRR23D2	PRR23A
PRR23D2	PRR23B
PRR23D2	PRR23C
C3orf56	PRR23A
C3orf56	PRR23B
C3orf56	PRR23C
PRR23A	PRR23B
PRR23A	PRR23C
PRR23B	PRR23C
FAM90A7P	FAM90A10P
FAM90A7P	FAM90A17P
FAM90A7P	FAM90A8P
FAM90A7P	FAM90A9P
FAM90A7P	FAM90A18P
FAM90A7P	FAM90A16P
FAM90A7P	FAM90A19P
FAM90A7P	FAM90A14P
FAM90A7P	FAM90A22P
FAM90A7P	FAM90A23P
FAM90A7P	FAM90A26
FAM90A7P	FAM90A1
FAM90A10P	FAM90A22P
FAM90A10P	FAM90A23P
FAM90A10P	FAM90A14P
FAM90A10P	FAM90A18P
FAM90A10P	FAM90A16P
FAM90A10P	FAM90A8P
FAM90A10P	FAM90A17P
FAM90A10P	FAM90A19P
FAM90A10P	FAM90A9P
FAM90A10P	FAM90A26
FAM90A10P	FAM90A1
FAM90A17P	FAM90A22P
FAM90A17P	FAM90A23P
FAM90A17P	FAM90A14P
FAM90A17P	FAM90A18P
FAM90A17P	FAM90A16P
FAM90A17P	FAM90A8P
FAM90A17P	FAM90A9P
FAM90A17P	FAM90A19P
FAM90A17P	FAM90A26
FAM90A17P	FAM90A1
FAM90A8P	FAM90A22P
FAM90A8P	FAM90A23P
FAM90A8P	FAM90A14P
FAM90A8P	FAM90A18P
FAM90A8P	FAM90A16P
FAM90A8P	FAM90A9P
FAM90A8P	FAM90A19P
FAM90A8P	FAM90A26
FAM90A8P	FAM90A1
FAM90A9P	FAM90A22P
FAM90A9P	FAM90A23P
FAM90A9P	FAM90A14P
FAM90A9P	FAM90A18P
FAM90A9P	FAM90A16P
FAM90A9P	FAM90A19P
FAM90A9P	FAM90A26
FAM90A9P	FAM90A1
FAM90A18P	FAM90A22P
FAM90A18P	FAM90A23P
FAM90A18P	FAM90A14P
FAM90A18P	FAM90A19P
FAM90A18P	FAM90A16P
FAM90A18P	FAM90A26
FAM90A18P	FAM90A1
FAM90A16P	FAM90A22P
FAM90A16P	FAM90A23P
FAM90A16P	FAM90A14P
FAM90A16P	FAM90A19P
FAM90A16P	FAM90A26
FAM90A16P	FAM90A1
FAM90A19P	FAM90A22P
FAM90A19P	FAM90A23P
FAM90A19P	FAM90A14P
FAM90A19P	FAM90A26
FAM90A19P	FAM90A1
FAM90A14P	FAM90A22P
FAM90A14P	FAM90A23P
FAM90A14P	FAM90A26
FAM90A14P	FAM90A1
FAM90A22P	FAM90A23P
FAM90A22P	FAM90A26
FAM90A22P	FAM90A1
FAM90A23P	FAM90A26
FAM90A23P	FAM90A1
FAM90A26	FAM90A1
AC013394.1	CHD2
CHD4	AC006064.6
SRCAP	AC106886.5
SRSF1	AC015813.2
PA2G4	AC034102.2
AC068631.2	DNAJB11
ANKRD45	AL139142.2
DMRTC1	DMRTC1B
DSE	Z84488.1
CLEC18C	CLEC18A
CLEC18C	CLEC18B
CLEC18B	CLEC18A
AL359922.1	MTAP
RNASE7	RNASE8
RNASE2	RNASE3
OR6S1	OR6J1
OR6S1	OR6M1
OR6S1	OR6V1
OR6S1	OR6T1
OR6S1	OR6X1
OR6S1	OR6F1
OR6S1	OR6C74
OR6S1	OR6C65
OR6S1	OR6C76
OR6S1	OR6C1
OR6S1	OR6C3
OR6S1	OR6C75
OR6S1	OR2AP1
OR6S1	OR6C4
OR6S1	OR6C6
OR6S1	OR6C70
OR6S1	OR6C68
OR6S1	OR6C2
OR6J1	OR6M1
OR6J1	OR6V1
OR6J1	OR6T1
OR6J1	OR6X1
OR6J1	OR6F1
OR6J1	OR6C74
OR6J1	OR6C65
OR6J1	OR6C76
OR6J1	OR6C1
OR6J1	OR6C3
OR6J1	OR6C75
OR6J1	OR2AP1
OR6J1	OR6C4
OR6J1	OR6C6
OR6J1	OR6C70
OR6J1	OR6C68
OR6J1	OR6C2
OR6M1	OR6C74
OR6M1	OR6C6
OR6M1	OR6C1
OR6M1	OR6C3
OR6M1	OR6C75
OR6M1	OR6C65
OR6M1	OR6C76
OR6M1	OR6C2
OR6M1	OR6C70
OR6M1	OR6C68
OR6M1	OR6C4
OR6M1	OR2AP1
OR6M1	OR6V1
OR6M1	OR6X1
OR6M1	OR6T1
OR6M1	OR6F1
OR6V1	OR6C74
OR6V1	OR6C6
OR6V1	OR6C1
OR6V1	OR6C3
OR6V1	OR6C75
OR6V1	OR6C65
OR6V1	OR6C76
OR6V1	OR6C2
OR6V1	OR6C70
OR6V1	OR6C68
OR6V1	OR6C4
OR6V1	OR2AP1
OR6V1	OR6T1
OR6V1	OR6X1
OR6V1	OR6F1
OR6T1	OR6C74
OR6T1	OR6C6
OR6T1	OR6C1
OR6T1	OR6C3
OR6T1	OR6C75
OR6T1	OR6C65
OR6T1	OR6C76
OR6T1	OR6C2
OR6T1	OR6C70
OR6T1	OR6C68
OR6T1	OR6C4
OR6T1	OR2AP1
OR6T1	OR6X1
OR6T1	OR6F1
OR6X1	OR6C74
OR6X1	OR6C6
OR6X1	OR6C1
OR6X1	OR6C3
OR6X1	OR6C75
OR6X1	OR6C65
OR6X1	OR6C76
OR6X1	OR6C2
OR6X1	OR6C70
OR6X1	OR6C68
OR6X1	OR6C4
OR6X1	OR2AP1
OR6X1	OR6F1
OR6F1	OR6C74
OR6F1	OR6C6
OR6F1	OR6C1
OR6F1	OR6C3
OR6F1	OR6C75
OR6F1	OR6C65
OR6F1	OR6C76
OR6F1	OR6C2
OR6F1	OR6C70
OR6F1	OR6C68
OR6F1	OR6C4
OR6F1	OR2AP1
OR6C74	OR6C6
OR6C74	OR6C70
OR6C74	OR6C68
OR6C74	OR6C2
OR6C74	OR6C65
OR6C74	OR6C76
OR6C74	OR6C3
OR6C74	OR6C1
OR6C74	OR6C75
OR6C74	OR2AP1
OR6C74	OR6C4
OR6C65	OR6C6
OR6C65	OR6C1
OR6C65	OR6C3
OR6C65	OR6C75
OR6C65	OR6C70
OR6C65	OR6C68
OR6C65	OR6C2
OR6C65	OR6C76
OR6C65	OR2AP1
OR6C65	OR6C4
OR6C76	OR6C6
OR6C76	OR6C1
OR6C76	OR6C3
OR6C76	OR6C75
OR6C76	OR6C70
OR6C76	OR6C68
OR6C76	OR6C2
OR6C76	OR2AP1
OR6C76	OR6C4
OR6C1	OR6C6
OR6C1	OR6C70
OR6C1	OR6C68
OR6C1	OR6C2
OR6C1	OR6C3
OR6C1	OR6C75
OR6C1	OR2AP1
OR6C1	OR6C4
OR6C3	OR6C6
OR6C3	OR6C70
OR6C3	OR6C68
OR6C3	OR6C2
OR6C3	OR6C75
OR6C3	OR2AP1
OR6C3	OR6C4
OR6C75	OR6C6
OR6C75	OR6C70
OR6C75	OR6C68
OR6C75	OR6C2
OR6C75	OR2AP1
OR6C75	OR6C4
OR2AP1	OR6C6
OR2AP1	OR6C2
OR2AP1	OR6C70
OR2AP1	OR6C68
OR2AP1	OR6C4
OR6C4	OR6C6
OR6C4	OR6C2
OR6C4	OR6C70
OR6C4	OR6C68
OR6C6	OR6C70
OR6C6	OR6C2
OR6C6	OR6C68
OR6C70	OR6C2
OR6C70	OR6C68
OR6C68	OR6C2
EDDM3A	EDDM3B
SEMG1	SEMG2
ACY1	ABHD14A-ACY1
SYS1	SYS1-DBNDD2
CTSV	CTSL
TNFRSF13C	TNFRSF17
FAM86B1	FAM86B2
FAM86B1	EEF2KMT
FAM86B2	EEF2KMT
CYP2D6	CYP2D7
CYP2A13	CYP2A6
CYP2A13	CYP2A7
CYP2A7	CYP2A6
CYP2C18	AL583836.1
CYP2C19	CYP2C9
INSL6	RLN2
INSL6	RLN1
INSL6	INSL4
RLN2	INSL4
RLN2	RLN1
RLN1	INSL4
TPD52	AC036214.3
CYB5RL	AL357673.1
EPPIN-WFDC6	EPPIN
ATP5MGL	ATP5MG
AGAP4	AGAP6
AGAP4	AGAP9
AGAP6	AGAP9
AGAP9	AGAP5
AC020765.6	SULT1A2
AC020765.6	SULT1A1
SULT1A2	SULT1A1
SULT1A4	SULT1A3
SULT1E1	AC108941.3
PRR5-ARHGAP8	ARHGAP8
AC105052.1	UPK3B
AC105052.1	UPK3BL2
AC105052.1	UPK3BL1
UPK3BL2	UPK3B
UPK3BL2	UPK3BL1
UPK3B	UPK3BL1
RRAGA	RRAGB
PLIN3	PLIN4
PLIN3	PLIN5
PLIN4	PLIN5
GOLGA6L6	GOLGA6L22
GOLGA6L6	GOLGA6L1
GOLGA6L6	GOLGA6L2
GOLGA6L6	GOLGA6L7
GOLGA6L6	GOLGA6L10
GOLGA6L6	GOLGA6L9
GOLGA6L6	GOLGA6L4
GOLGA6L22	GOLGA6L1
GOLGA6L22	GOLGA6L2
GOLGA6L22	GOLGA6L7
GOLGA6L22	GOLGA6L10
GOLGA6L22	GOLGA6L9
GOLGA6L22	GOLGA6L4
GOLGA6L1	GOLGA6L2
GOLGA6L1	GOLGA6L7
GOLGA6L1	GOLGA6L10
GOLGA6L1	GOLGA6L9
GOLGA6L1	GOLGA6L4
GOLGA6L2	GOLGA6L7
GOLGA6L2	GOLGA6L10
GOLGA6L2	GOLGA6L9
GOLGA6L2	GOLGA6L4
GOLGA6L7	GOLGA6L10
GOLGA6L7	GOLGA6L9
GOLGA6L7	GOLGA6L4
GOLGA6L10	GOLGA6L9
GOLGA6L10	GOLGA6L4
GOLGA6L9	GOLGA6L4
NAT1	NAT2
IFNB1	IFNE
IFNB1	IFNW1
IFNB1	IFNK
IFNE	IFNW1
IFNE	IFNK
IFNW1	IFNK
IFNA13	IFNA21
IFNA13	IFNA4
IFNA13	IFNA7
IFNA13	IFNA10
IFNA13	IFNA16
IFNA13	IFNA17
IFNA13	IFNA14
IFNA13	IFNA5
IFNA13	IFNA6
IFNA13	IFNA1
IFNA13	IFNA2
IFNA13	IFNA8
IFNA1	IFNA21
IFNA1	IFNA4
IFNA1	IFNA7
IFNA1	IFNA10
IFNA1	IFNA16
IFNA1	IFNA17
IFNA1	IFNA14
IFNA1	IFNA5
IFNA1	IFNA6
IFNA1	IFNA2
IFNA1	IFNA8
IFNA6	IFNA21
IFNA6	IFNA4
IFNA6	IFNA7
IFNA6	IFNA10
IFNA6	IFNA16
IFNA6	IFNA17
IFNA6	IFNA14
IFNA6	IFNA5
IFNA6	IFNA2
IFNA6	IFNA8
IFNA2	IFNA21
IFNA2	IFNA4
IFNA2	IFNA7
IFNA2	IFNA10
IFNA2	IFNA16
IFNA2	IFNA17
IFNA2	IFNA14
IFNA2	IFNA5
IFNA2	IFNA8
IFNA14	IFNA21
IFNA14	IFNA4
IFNA14	IFNA7
IFNA14	IFNA10
IFNA14	IFNA16
IFNA14	IFNA17
IFNA14	IFNA5
IFNA14	IFNA8
IFNA16	IFNA21
IFNA16	IFNA4
IFNA16	IFNA7
IFNA16	IFNA10
IFNA16	IFNA17
IFNA16	IFNA5
IFNA16	IFNA8
IFNA21	IFNA4
IFNA21	IFNA10
IFNA21	IFNA17
IFNA21	IFNA7
IFNA21	IFNA5
IFNA21	IFNA8
IFNA10	IFNA4
IFNA10	IFNA7
IFNA10	IFNA17
IFNA10	IFNA5
IFNA10	IFNA8
IFNA17	IFNA4
IFNA17	IFNA7
IFNA17	IFNA5
IFNA17	IFNA8
IFNA7	IFNA4
IFNA7	IFNA5
IFNA7	IFNA8
IFNA4	IFNA5
IFNA4	IFNA8
IFNA5	IFNA8
GOLGA8S	GOLGA8G
GOLGA8S	GOLGA8F
GOLGA8S	GOLGA8H
GOLGA8S	GOLGA8J
GOLGA8S	GOLGA8N
GOLGA8S	GOLGA8M
GOLGA8S	GOLGA8O
GOLGA8S	GOLGA8Q
GOLGA8S	GOLGA8T
GOLGA8S	GOLGA8K
GOLGA8S	GOLGA8R
GOLGA8S	GOLGA8B
GOLGA8S	GOLGA8A
GOLGA8S	GOLGA6B
GOLGA8S	GOLGA6D
GOLGA8S	GOLGA6A
GOLGA8S	GOLGA6C
GOLGA8S	GOLGA2
GOLGA8G	GOLGA8F
GOLGA8G	GOLGA8H
GOLGA8G	GOLGA8J
GOLGA8G	GOLGA8N
GOLGA8G	GOLGA8M
GOLGA8G	GOLGA8O
GOLGA8G	GOLGA8Q
GOLGA8G	GOLGA8T
GOLGA8G	GOLGA8K
GOLGA8G	GOLGA8R
GOLGA8G	GOLGA8B
GOLGA8G	GOLGA8A
GOLGA8G	GOLGA6B
GOLGA8G	GOLGA6D
GOLGA8G	GOLGA6A
GOLGA8G	GOLGA6C
GOLGA8G	GOLGA2
GOLGA8F	GOLGA8H
GOLGA8F	GOLGA8J
GOLGA8F	GOLGA8N
GOLGA8F	GOLGA8M
GOLGA8F	GOLGA8O
GOLGA8F	GOLGA8Q
GOLGA8F	GOLGA8T
GOLGA8F	GOLGA8K
GOLGA8F	GOLGA8R
GOLGA8F	GOLGA8B
GOLGA8F	GOLGA8A
GOLGA8F	GOLGA6B
GOLGA8F	GOLGA6D
GOLGA8F	GOLGA6A
GOLGA8F	GOLGA6C
GOLGA8F	GOLGA2
GOLGA8H	GOLGA8M
GOLGA8H	GOLGA8J
GOLGA8H	GOLGA8T
GOLGA8H	GOLGA8R
GOLGA8H	GOLGA8Q
GOLGA8H	GOLGA8K
GOLGA8H	GOLGA8N
GOLGA8H	GOLGA8O
GOLGA8H	GOLGA8B
GOLGA8H	GOLGA8A
GOLGA8H	GOLGA6B
GOLGA8H	GOLGA6D
GOLGA8H	GOLGA6A
GOLGA8H	GOLGA6C
GOLGA8H	GOLGA2
GOLGA8J	GOLGA8M
GOLGA8J	GOLGA8T
GOLGA8J	GOLGA8K
GOLGA8J	GOLGA8N
GOLGA8J	GOLGA8O
GOLGA8J	GOLGA8Q
GOLGA8J	GOLGA8R
GOLGA8J	GOLGA8B
GOLGA8J	GOLGA8A
GOLGA8J	GOLGA6B
GOLGA8J	GOLGA6D
GOLGA8J	GOLGA6A
GOLGA8J	GOLGA6C
GOLGA8J	GOLGA2
GOLGA8N	GOLGA8M
GOLGA8N	GOLGA8T
GOLGA8N	GOLGA8R
GOLGA8N	GOLGA8Q
GOLGA8N	GOLGA8K
GOLGA8N	GOLGA8O
GOLGA8N	GOLGA8B
GOLGA8N	GOLGA8A
GOLGA8N	GOLGA6B
GOLGA8N	GOLGA6D
GOLGA8N	GOLGA6A
GOLGA8N	GOLGA6C
GOLGA8N	GOLGA2
GOLGA8M	GOLGA8T
GOLGA8M	GOLGA8K
GOLGA8M	GOLGA8O
GOLGA8M	GOLGA8Q
GOLGA8M	GOLGA8R
GOLGA8M	GOLGA8B
GOLGA8M	GOLGA8A
GOLGA8M	GOLGA6B
GOLGA8M	GOLGA6D
GOLGA8M	GOLGA6A
GOLGA8M	GOLGA6C
GOLGA8M	GOLGA2
GOLGA8O	GOLGA8T
GOLGA8O	GOLGA8R
GOLGA8O	GOLGA8Q
GOLGA8O	GOLGA8K
GOLGA8O	GOLGA8B
GOLGA8O	GOLGA8A
GOLGA8O	GOLGA6B
GOLGA8O	GOLGA6D
GOLGA8O	GOLGA6A
GOLGA8O	GOLGA6C
GOLGA8O	GOLGA2
GOLGA8Q	GOLGA8T
GOLGA8Q	GOLGA8R
GOLGA8Q	GOLGA8K
GOLGA8Q	GOLGA8B
GOLGA8Q	GOLGA8A
GOLGA8Q	GOLGA6B
GOLGA8Q	GOLGA6D
GOLGA8Q	GOLGA6A
GOLGA8Q	GOLGA6C
GOLGA8Q	GOLGA2
GOLGA8T	GOLGA8K
GOLGA8T	GOLGA8R
GOLGA8T	GOLGA8B
GOLGA8T	GOLGA8A
GOLGA8T	GOLGA6B
GOLGA8T	GOLGA6D
GOLGA8T	GOLGA6A
GOLGA8T	GOLGA6C
GOLGA8T	GOLGA2
GOLGA8K	GOLGA8R
GOLGA8K	GOLGA8B
GOLGA8K	GOLGA8A
GOLGA8K	GOLGA6B
GOLGA8K	GOLGA6D
GOLGA8K	GOLGA6A
GOLGA8K	GOLGA6C
GOLGA8K	GOLGA2
GOLGA8R	GOLGA8B
GOLGA8R	GOLGA8A
GOLGA8R	GOLGA6B
GOLGA8R	GOLGA6D
GOLGA8R	GOLGA6A
GOLGA8R	GOLGA6C
GOLGA8R	GOLGA2
GOLGA8B	GOLGA8A
GOLGA8B	GOLGA6B
GOLGA8B	GOLGA6D
GOLGA8B	GOLGA6A
GOLGA8B	GOLGA6C
GOLGA8B	GOLGA2
GOLGA8A	GOLGA6B
GOLGA8A	GOLGA6D
GOLGA8A	GOLGA6A
GOLGA8A	GOLGA6C
GOLGA8A	GOLGA2
GOLGA6B	GOLGA2
GOLGA6B	GOLGA6D
GOLGA6B	GOLGA6A
GOLGA6B	GOLGA6C
GOLGA6D	GOLGA2
GOLGA6D	GOLGA6A
GOLGA6D	GOLGA6C
GOLGA6A	GOLGA2
GOLGA6A	GOLGA6C
GOLGA6C	GOLGA2
AP001781.2	ALG9
MAGED4	MAGED4B
MAGEA12	MAGEA2B
MAGEA12	MAGEA2
MAGEA2	MAGEA2B
MAGEA9B	MAGEA9
MAGEC2	MAGEC1
MAGEA6	MAGEA3
MAGEB6B	MAGEB6
NPAP1	POM121C
NPAP1	POM121L12
NPAP1	POM121L2
NPAP1	POM121
POM121C	POM121L2
POM121C	POM121L12
POM121C	POM121
POM121L12	POM121L2
POM121L12	POM121
POM121L2	POM121
IDS	AC244197.3
MOB4	HSPE1-MOB4
SNURF	AC124312.1
HDAC8	AL133500.1
OR5AU1	OR5B12
OR5AU1	OR5B3
OR5AU1	OR5B21
OR5AU1	OR5B17
OR5AU1	OR5B2
OR5AU1	OR5AK3P
OR5AU1	OR5AK2
OR5AU1	OR5AR1
OR6P1	OR13A1
OR6P1	OR6Q1
OR6P1	OR11L1
OR6Q1	OR13A1
OR6Q1	OR11L1
OR11L1	OR13A1
OR14I1	OR14J1
OR14I1	OR6B2
OR14I1	OR6B3
OR14I1	OR14L1P
OR14I1	OR14A2
OR14I1	OR14K1
OR14I1	OR14A16
OR6B2	OR14J1
OR6B2	OR14K1
OR6B2	OR14A2
OR6B2	OR14A16
OR6B2	OR14L1P
OR6B2	OR6B3
OR6B3	OR14J1
OR6B3	OR14K1
OR6B3	OR14A2
OR6B3	OR14A16
OR6B3	OR14L1P
OR14K1	OR14J1
OR14K1	OR14L1P
OR14K1	OR14A2
OR14K1	OR14A16
OR14A2	OR14J1
OR14A2	OR14L1P
OR14A2	OR14A16
OR14A16	OR14J1
OR14A16	OR14L1P
OR14L1P	OR14J1
OR5P2	OR5C1
OR5P2	OR10H3
OR5P2	OR10H4
OR5P2	OR9I1
OR5P2	OR9Q2
OR5P2	OR9Q1
OR5P2	OR9K2
OR5P2	OR9H1P
OR5P2	OR10Q1
OR5P2	OR10V1
OR5P2	OR10W1
OR5P2	OR14C36
OR5P2	OR5J2
OR5P2	OR5P3
OR5P3	OR5C1
OR5P3	OR10H3
OR5P3	OR10H4
OR5P3	OR9I1
OR5P3	OR9Q2
OR5P3	OR9Q1
OR5P3	OR9K2
OR5P3	OR9H1P
